"photonchargeMean";"arrivalTimeMean";"phChargeShower_mean";"phChargeShower_kurtosis";"phChargeShower_variance";"phChargeShower_skewness";"arrTimeShower_mean";"arrTimeShower_kurtosis";"arrTimeShower_variance";"arrTimeShower_skewness";"numPixelInShower";"Size";"Length";"Width";"numIslands";"Delta";"COGx";"COGy";"M3Long";"M3Trans";"M4Long";"M4Trans";"Disp";"Concentration_onePixel";"Concentration_twoPixel";"ConcCore";"concCOG";"Slope_long";"Slope_trans";"Timespread";"Timespread_weighted";"Alpha";"Distance";"CosDeltaAlpha";"Theta";"ID";"confidence(proton)";"confidence(gamma)";"prediction(label)"
0.9379693;58.799;6.956696;6.866226;4.587716;2.232147;62.37033;-0.2425466;1.667476;-0.1681678;20.0;139.1339;18.0869;7.294355;1.0;0.3774045;113.0131;-75.02172;-0.266938;0.01083557;1.853795;2.207693;70.37539;0.1027597;0.1701785;0.2683411;0.1139986;-0.05934976;0.02625289;1.258611;1.364692;0.963442;135.6474;0.5706969;185.0647;60.0;0.9728886665228811;0.02711133347711896;"proton"
0.9637978;57.42336;9.730426;2.67515;25.76871;1.676382;62.04352;2.436666;1.709363;-0.654069;21.0;204.3389;15.89215;8.34324;1.0;0.847574;-70.95581;-15.63714;-0.1390129;0.4719118;1.905972;3.386676;56.02252;0.1166049;0.2210644;0.3941104;0.2240069;-0.05830726;0.009885048;1.275917;1.111054;0.6306626;72.65843;-0.807637;42.92766;61.0;0.7708476723502704;0.22915232764972962;"proton"
0.8702006;57.97282;7.904397;-1.433387;4.248179;0.03534468;60.08;1.141225;0.1943812;-0.1782355;11.0;86.94836;15.05697;4.394862;1.0;0.7352473;-45.68665;-50.12483;0.06697659;-0.3001914;1.743708;1.785503;83.5154;0.1281647;0.2427076;0.2386002;0.2999791;0.01214146;0.03907974;0.4203691;0.4018281;-0.09643978;67.82159;-0.9953533;151.163;62.0;0.41384947148366463;0.5861505285163353;"gamma"
1.253302;57.5551;12.75701;2.211964;63.79001;1.469712;62.54426;1.333732;1.501292;0.7587007;52.0;663.3644;29.75416;8.946018;1.0;-0.6510435;-99.78896;-9.795714;-0.4047151;0.35071;2.191076;2.763543;82.47964;0.0605279;0.1110428;0.3089121;0.07618692;-0.02919371;-0.02828688;1.213433;1.031294;-0.7488943;100.2686;-0.7324421;68.86158;63.0;0.9570013241602839;0.04299867583971603;"proton"
1.062456;57.75944;15.38136;2.747608;135.7053;1.658604;61.97505;0.5043576;1.0637;0.9284309;34.0;522.9664;18.86001;7.717048;1.0;-1.48204;-4.143463;49.46841;-0.4583228;-0.4230591;2.571673;2.779233;69.68189;0.1032638;0.1826726;0.483297;0.227871;0.0375523;0.01415404;1.016078;0.8657587;0.005191226;49.64163;-0.9999865;20.04258;64.0;0.07139543024637138;0.9286045697536287;"gamma"
0.9415502;57.8297;10.6354;0.3273511;23.14635;1.123209;61.90962;1.570747;0.3061104;0.5950366;27.0;287.1558;17.18004;8.138033;1.0;1.502017;2.472336;-91.40216;0.1354765;0.09810504;2.246287;2.314105;62.07287;0.07522537;0.1497903;0.2780163;0.1804186;-0.01179688;-0.01538015;0.54293;0.4903005;-0.09582181;91.43559;-0.9954126;153.3388;65.0;0.4594615397827772;0.5405384602172227;"gamma"
1.26909;58.22994;13.2274;7.750158;96.72273;2.405654;62.40599;9.952866;1.63263;-1.786073;52.0;687.8249;23.20615;10.42871;1.0;-1.094697;91.1891;-66.50836;0.2848969;-0.4169045;2.46086;2.860561;64.93843;0.08425419;0.1359238;0.3200527;0.100435;0.01410027;-0.02144718;1.265399;0.9838127;-0.4645459;112.8664;0.8940251;62.05274;66.0;0.9562483592902095;0.043751640709790506;"proton"
0.8976132;56.70449;11.55138;-0.2170886;38.87043;0.936231;61.19487;6.111762;0.2292133;2.268808;21.0;242.5789;13.89806;7.721699;1.0;0.1136834;68.99772;8.805473;0.0865914;0.3408201;2.449062;2.315935;52.41308;0.1040374;0.1959643;0.3064312;0.2556934;-0.01519861;0.004188572;0.4672241;0.3738141;-0.01325017;69.55733;0.9999122;17.1629;67.0;0.07908861578248495;0.9209113842175151;"gamma"
0.8541825;56.75859;8.468037;2.129997;10.19647;1.405215;66.00071;-0.1546716;0.3952836;0.6864903;19.0;160.8927;14.36185;7.311428;1.0;0.808501;-56.99271;105.7168;0.1021519;-0.09828669;1.93788;2.08212;57.89829;0.1063945;0.1970003;0.3264444;0.1591026;0.02128404;-0.01249312;0.611947;0.5474448;-1.256737;120.1008;0.3089217;116.1041;68.0;0.9608482164040204;0.03915178359597958;"proton"
1.08944;59.08086;9.689797;-0.4112637;13.77933;0.5713438;61.48661;5.462091;1.730238;1.262719;43.0;416.6613;25.27894;9.93757;1.0;-0.05990991;87.67817;37.57991;0.1056356;-0.4628067;2.195604;3.138351;71.57583;0.04319529;0.08467148;0.3544241;0.1119785;-0.0241163;0.001093317;1.3;1.092083;-0.464836;95.3924;0.8938951;44.9016;69.0;0.9675532585240109;0.03244674147598914;"proton"
0.9079421;57.47347;10.72271;-0.6441592;22.52956;0.6338751;61.4284;-1.032714;1.127543;0.2553149;23.0;246.6224;16.18391;7.220939;1.0;1.313086;-26.44025;-80.82873;-0.1714869;-0.3424687;2.289363;2.725952;65.31752;0.08620633;0.1599525;0.3474515;0.2325697;0.04655367;-0.06100002;1.038518;0.9874307;0.0584333;85.04335;-0.9982933;20.20073;70.0;0.12991465595268767;0.8700853440473123;"gamma"
0.8855088;58.18192;9.569591;-1.218479;9.753254;0.1039313;61.27722;1.426278;0.8806864;0.5676534;19.0;181.8222;14.55313;7.785338;1.0;-0.378849;-93.31224;39.72455;0.4303246;0.1692422;2.230654;2.15;54.84684;0.08155226;0.1583661;0.3458064;0.2069823;0.0306863;0.03320245;0.9134191;0.8353392;0.02362822;101.416;-0.9997209;156.2529;71.0;0.6046657510595265;0.39533424894047364;"proton"
0.8616461;58.22052;7.407146;0.8867302;6.14974;1.282843;61.70732;1.947583;2.404106;-1.664886;20.0;148.1429;15.8432;8.591199;1.0;0.5687543;77.49384;-122.9311;-0.1464806;-0.0687691;1.823511;2.150524;53.98539;0.08862466;0.1720874;0.333524;0.1079785;0.05624204;0.03737262;1.511258;1.371194;-1.564504;145.3181;-0.006292587;154.7031;72.0;0.9586891875935113;0.041310812406488734;"proton"
0.735637;56.74845;6.595099;-1.278683;5.038604;0.8030056;60.8864;-1.094512;0.4215652;0.01447556;11.0;72.54608;8.566138;7.030399;1.0;1.065022;-20.20943;-47.56143;0.2053798;0.1133115;1.833727;2.148274;21.14431;0.1370324;0.2725351;0.3389793;0.3389793;0.02806212;-0.01843242;0.6190647;0.6500352;-0.1039782;51.67698;-0.9945991;72.74021;73.0;0.11648309087426244;0.8835169091257375;"gamma"
0.9954708;58.89617;7.83192;12.01556;15.44171;3.267435;65.68853;-0.7246637;6.119962;-0.2797167;16.0;125.3107;18.64224;6.409091;1.0;-1.265852;22.92571;-80.79023;0.5936837;0.04797363;2.292083;2.350396;77.39294;0.1734776;0.2450166;0.2383989;0.152594;-0.1240452;0.08116818;2.3953;2.559037;0.02844418;83.98005;0.9995955;6.97483;74.0;0.6791210254213031;0.32087897457869696;"proton"
0.8556099;59.47759;9.028495;-0.7980233;7.450247;0.03719519;61.36734;0.9949634;0.4579235;1.180508;18.0;162.5129;15.997;7.020221;1.0;1.550324;68.70494;110.594;-0.05312477;0.4765626;2.132629;3.596212;66.18249;0.08760429;0.164196;0.3526147;0.2074394;-0.02171591;0.01778212;0.6576346;0.6725014;0.5354155;130.1976;0.8600567;190.1405;75.0;0.9487211593841162;0.05127884061588387;"proton"
0.8513599;56.06547;8.915168;1.085713;21.71952;1.278464;60.7728;-0.1245819;0.2964916;-0.1459179;16.0;142.6427;12.23655;6.877805;1.0;-1.036905;7.792052;107.8212;0.1228349;-0.3262857;2.130281;2.543606;51.64938;0.1442656;0.2530412;0.4137999;0.3050243;0.002925168;0.005877127;0.5272199;0.5044659;0.6060346;108.1023;-0.8219132;153.4013;76.0;0.9372649401629898;0.06273505983701023;"proton"
1.058927;57.40412;12.87064;-0.9175326;61.79726;0.719564;61.89995;1.90796;0.7425393;-0.1301393;38.0;489.0843;19.29031;9.036078;1.0;0.5663772;-76.171;-96.71918;-0.2860265;-0.1788189;2.466592;2.423463;62.69388;0.06044192;0.1166841;0.3866204;0.1401703;-0.01405372;-0.005028469;0.8502934;0.6337549;-0.3373172;123.1122;-0.943646;67.23319;77.0;0.9478248011779684;0.0521751988220317;"proton"
0.8145021;57.53127;7.473932;-0.6047168;5.008326;0.3833779;61.32435;-1.266357;0.7517352;-0.2637187;15.0;112.109;14.66257;5.874091;1.0;0.5357805;-78.95367;-82.42318;0.1211198;-0.1467001;2.1051;2.82157;70.69112;0.1068877;0.1993413;0.3862822;0.2478628;-0.01707714;-0.04432769;0.8376273;0.8132109;-0.2711137;114.137;-0.9634732;183.2267;78.0;0.8200764151496703;0.1799235848503297;"proton"
0.7992688;56.73918;7.962129;3.832739;12.67178;1.909436;60.86605;1.755346;0.8103248;1.48296;13.0;103.5077;12.67043;6.775372;1.0;0.240267;-110.2242;-38.72521;0.02340406;-0.08486935;1.907892;2.09999;54.87289;0.1697074;0.2842492;0.253294;0.1933331;-0.05279753;-0.008148632;0.8648654;0.8884878;-0.09759325;116.829;-0.9952416;171.5242;79.0;0.4823476144538716;0.5176523855461285;"gamma"
0.8535353;56.61244;8.862886;1.000852;16.75303;1.187811;61.49844;-0.1261745;0.4449264;0.7662024;17.0;150.6691;14.27953;6.842149;1.0;0.9350062;42.70588;-83.75862;-0.3601975;-0.09925797;2.145412;2.051304;61.42814;0.1265233;0.2307363;0.4231593;0.2766693;-0.01961094;-0.008102967;0.6471122;0.6227176;-1.107301;94.01754;-0.4470771;86.30577;80.0;0.9020717414565453;0.09792825854345466;"proton"
0.8385054;56.5666;8.371939;-1.09289;7.790874;0.5885208;61.35785;-0.199768;1.196761;0.6074779;15.0;125.5791;11.04139;7.431797;1.0;-0.9248187;-23.83238;-108.2244;-0.1895641;0.2508453;2.35054;2.210691;38.55636;0.1053519;0.2051286;0.392471;0.2949598;-0.06551239;0.02605789;1.056871;0.9872235;0.8627308;110.8174;0.6503655;139.0134;81.0;0.9150568833138578;0.08494311668614216;"proton"
1.015599;57.83844;7.477862;0.2243227;8.257777;1.19847;59.90003;2.768105;0.09814348;-1.385786;27.0;201.9023;29.92924;6.120794;1.0;0.4271673;-128.8814;47.35721;0.1757107;-0.06695265;1.805618;2.429784;93.82023;0.06799512;0.1355106;0.368137;0.1038115;-0.005165923;0.009950172;0.3074224;0.2775519;0.7793006;137.3067;-0.7114053;214.4393;82.0;0.9678670937478259;0.032132906252174125;"proton"
0.8783634;57.26596;8.507018;1.370623;13.05777;1.398632;60.93036;-0.9860161;0.2051443;0.09158575;14.0;119.0983;11.3692;7.79001;1.0;1.164437;126.6247;-74.05822;0.4507034;-0.06748881;2.418499;2.987935;37.12923;0.1440697;0.2643536;0.466041;0.2525793;-0.01726729;0.001674864;0.4364529;0.4542634;-1.44794;146.6916;-0.1225477;155.6661;83.0;0.950179250780283;0.04982074921971697;"proton"
0.9766394;58.3649;9.208111;0.8603505;18.56731;1.248103;61.30227;6.724316;1.251039;2.15173;33.0;303.8676;23.44289;8.508338;1.0;-0.3120974;23.3369;37.46245;-0.6559513;0.1004367;2.633254;2.144735;75.13497;0.06640697;0.1309746;0.4129768;0.1500249;-0.02435585;-0.01580835;1.101421;0.931885;-1.325776;44.13667;0.2425756;95.92795;84.0;0.9453945090121084;0.05460549098789156;"proton"
0.8771744;57.92221;8.297899;1.109969;7.440601;0.9251066;60.44706;-0.405984;0.1539922;0.04161935;14.0;116.1706;16.33346;4.874916;1.0;1.41415;97.86309;37.62652;0.1717248;-0.3947968;2.176824;2.342802;82.7394;0.1278137;0.2206128;0.3829026;0.3132034;0.004010416;-8.733547E-4;0.3781438;0.3796707;1.047093;104.8472;0.5000905;95.71929;85.0;0.945841794294243;0.05415820570575705;"proton"
0.9792501;58.50242;7.724544;3.379956;10.1616;1.961783;63.3177;-1.305333;9.200411;-0.04182507;27.0;208.5627;27.43605;7.075293;1.0;0.4703325;-52.15444;60.48239;0.1622276;0.2864684;1.868687;2.960595;87.52527;0.08514323;0.1546045;0.3105343;0.1483355;-0.1015538;0.006200962;2.976517;2.853049;1.329533;79.86367;-0.2389299;131.83;86.0;0.9790981745357203;0.020901825464279714;"proton"
1.028596;59.42051;8.312057;2.068424;9.305968;1.284239;65.48367;-0.6963447;23.37878;0.3200492;34.0;282.6099;33.05093;7.574209;2.0;-0.3386125;-30.84018;-16.97203;0.2413367;0.4821742;2.233463;2.919223;90.91195;0.06407694;0.1166878;0.3412034;0.1159596;0.1382515;0.08764654;4.763525;4.653172;-0.8417028;35.2018;-0.6661939;117.3377;87.0;0.9818027639295671;0.018197236070432835;"proton"
1.031629;58.84381;14.04496;1.266209;84.3119;1.386695;61.54571;-0.285237;0.4001739;0.2399492;33.0;463.4838;20.09375;7.440916;1.0;-0.9706463;38.29762;-49.2273;0.3759955;0.05779927;2.359291;2.447659;74.26564;0.08401463;0.1643725;0.4042009;0.1682469;-0.0207916;-0.00785852;0.6229345;0.543583;-0.06101616;62.37014;0.9981391;12.59929;88.0;0.1382226823378666;0.8617773176621334;"gamma"
0.8238772;58.76979;6.774306;-0.5336343;2.194357;0.6348891;60.20197;-1.140154;3.172621;-0.1030646;11.0;74.51737;15.26105;4.848604;1.0;-1.120484;-126.6876;7.594701;0.04517658;-0.2927557;1.685925;2.438004;80.46916;0.1283711;0.245072;0.2780786;0.224954;0.09571302;-0.06089899;1.698294;1.662333;-1.060608;126.915;-0.4883419;180.4365;89.0;0.9179327516192101;0.08206724838078998;"proton"
0.8109571;58.5146;7.322345;1.092035;5.898603;1.308845;60.71392;-1.399018;0.6437783;0.529885;14.0;102.5128;13.01494;6.896402;1.0;1.105659;44.42145;-72.0285;-0.2185533;0.3000885;1.859752;2.192972;55.44552;0.1264196;0.2366997;0.2850198;0.212825;-0.04769896;0.01503059;0.7731715;0.7614342;-1.017761;84.62488;-0.5252727;72.84465;90.0;0.8619655140631939;0.13803448593680617;"proton"
0.779486;57.29651;7.425414;-0.6962743;4.410203;0.2671205;59.78473;-1.018454;0.1451106;-0.06625053;13.0;96.53038;12.67651;7.732907;1.0;0.1713695;121.1834;-51.86537;0.003527068;0.02595242;1.721846;2.334783;45.9944;0.1168847;0.2192425;0.3123197;0.2449103;0.01094808;-4.174823E-4;0.3659894;0.3937662;0.5757707;131.8159;0.8387729;96.54169;91.0;0.9257837433405555;0.07421625665944453;"proton"
0.8099311;57.80097;6.386713;-1.252233;2.020159;0.247004;64.76987;-1.126992;2.297842;-0.1307875;14.0;89.41398;14.07231;6.674033;1.0;0.6409457;100.7886;108.2476;-0.1729931;-0.3189615;1.91329;2.546055;62.00494;0.1000564;0.190026;0.3579149;0.2126819;0.04622675;-0.004179774;1.460723;1.408803;-0.1801203;147.9049;0.9838221;209.2019;92.0;0.45129177218888017;0.5487082278111197;"gamma"
0.9169541;57.64126;7.767775;4.075875;6.7228;1.788012;62.28637;-1.48059;4.17799;-0.7856163;12.0;93.2133;24.25295;7.046035;2.0;-0.4484444;-69.02403;-104.3489;-0.7223492;0.2400117;1.77889;2.375826;83.67574;0.1567817;0.2629551;0.3400147;0.1148967;0.07941002;0.01923289;1.956994;1.921488;-1.434842;125.112;-0.1355361;140.7722;93.0;0.9589948561648894;0.04100514383511048;"proton"
0.8916888;59.29267;7.579558;9.697166;8.23251;2.691759;61.62278;-1.377088;2.010275;0.03979794;20.0;151.5912;16.02002;8.186788;1.0;-0.6152214;29.34929;67.2129;-0.2598923;0.2355502;1.744015;2.087387;57.66854;0.1193382;0.178262;0.3681436;0.116796;-0.0767337;0.01658546;1.381941;1.373037;1.367281;73.34136;-0.202113;83.63579;94.0;0.9221594837296735;0.07784051627032655;"proton"
1.097807;58.81852;9.809281;1.185198;18.85944;1.01586;66.88476;0.09167435;0.1274418;-0.7401229;22.0;215.8042;18.68243;6.771151;1.0;0.9837912;-89.77035;93.17263;-0.02937057;-0.1212854;2.022395;2.328481;75.19451;0.1015838;0.1716874;0.400978;0.2309454;0.004734794;-0.002813194;0.3487822;0.3040179;-1.353808;129.3826;0.2152896;163.0433;95.0;0.9639460418388773;0.03605395816112257;"proton"
0.9091076;57.88681;8.297322;-1.733932;8.564258;0.1836707;61.05118;2.481484;0.0983603;0.8654105;14.0;116.1625;13.53749;6.295412;1.0;0.9166176;-37.87881;-80.74208;-0.06372898;0.1153118;1.742219;2.073193;63.09373;0.1101751;0.2120823;0.2831585;0.1729834;0.001855618;-0.01088382;0.3022161;0.2976913;-0.2155278;89.18569;-0.9768636;30.67849;96.0;0.6334901821487754;0.3665098178512246;"proton"
0.8834973;57.36043;10.39497;-0.1128099;29.73409;1.028323;61.10397;1.131163;0.1590323;0.08838343;23.0;239.0843;16.88236;6.986145;1.0;-0.9522453;-34.16162;-99.73633;-0.5649522;-0.1464697;2.693581;2.605559;69.13486;0.093971;0.182102;0.5422722;0.1990059;0.00838369;0.01035675;0.3900229;0.3525445;0.9485461;105.4246;0.5828651;156.1743;97.0;0.9253790560358296;0.07462094396417043;"proton"
1.098116;58.32968;10.92899;1.307333;22.11515;1.111298;61.25579;-0.8215874;0.7111052;0.1166131;31.0;338.7986;17.78918;9.194618;1.0;0.5522086;-30.13189;-55.69144;0.23017;-0.2068326;2.175846;2.07646;56.98085;0.07158426;0.1348547;0.3370833;0.1641019;-0.03616132;-0.002518293;0.8295579;0.7210377;-0.5226414;63.32035;-0.8665037;116.2285;98.0;0.9410991996873996;0.05890080031260034;"proton"
1.639907;56.78346;17.79093;-0.1139657;169.015;1.02141;63.39228;-0.7595314;3.331347;0.6182279;76.0;1352.11;31.96932;10.02933;1.0;-0.2393421;-103.3961;23.41765;-0.4307943;-0.1640978;2.502868;2.982079;80.94017;0.03750928;0.07406949;0.3882092;0.1001347;-0.04457246;0.01099572;1.81315;1.4979;-0.01661478;106.0148;-0.999862;25.12183;99.0;0.17623270102030797;0.823767298979692;"gamma"
1.182283;57.51219;17.34155;-0.07280619;109.45;0.92946;62.26299;0.5208618;0.2543243;1.03116;36.0;624.2958;21.56756;7.626958;1.0;-1.330805;-45.9464;119.3149;-0.3884938;0.05938381;2.511437;2.916439;76.23277;0.06694979;0.1303606;0.3728439;0.1569304;-0.01285698;0.004830125;0.4972522;0.4039103;-0.1275917;127.8558;-0.9918712;53.13566;100.0;0.7466959270269253;0.2533040729730747;"proton"
1.097019;57.37232;12.11847;1.283266;57.07422;1.375602;61.88253;0.6629721;0.1717682;-0.226535;38.0;460.5017;18.40807;9.97742;1.0;-0.7557145;-63.02207;52.20376;-0.4067952;-0.248143;2.509475;2.648654;54.01495;0.07751323;0.1382672;0.4293175;0.1689991;0.007676484;0.008207804;0.4089596;0.3407231;-0.06392982;81.83528;-0.9979572;28.14304;101.0;0.2636853957161323;0.7363146042838676;"gamma"
0.8171515;57.76015;7.504743;0.1180515;4.884569;0.8804358;60.10553;-0.9652986;0.1083697;0.4289514;17.0;127.5806;14.91396;10.72071;2.0;0.3059656;117.7988;46.33697;-0.5658651;-0.3393202;1.907401;2.350115;33.16035;0.09628189;0.1875662;0.3707517;0.1956793;-0.00377981;-0.01170245;0.3193666;0.317477;-0.06880096;126.5846;0.9976341;159.6828;102.0;0.8182212947818768;0.18177870521812317;"proton"
0.7855348;55.99887;7.852854;-0.8004929;6.939203;0.593962;60.56946;-1.107691;0.9527333;0.2833395;11.0;86.38139;9.310393;6.552337;1.0;-1.324853;57.38651;138.5263;-0.2654489;-0.03941898;2.2862;1.717756;34.93785;0.1468046;0.2777726;0.296529;0.296529;-0.06190482;0.03594654;0.9306563;0.8868208;0.638686;149.9425;-0.8028798;123.6583;103.0;0.8849672244148188;0.11503277558518131;"proton"
0.7630747;56.3392;9.121431;0.4352348;8.18542;0.7677072;60.97875;2.056829;0.1910185;-1.622671;11.0;100.3357;18.24939;4.95765;1.0;1.570031;24.21939;51.48938;-0.01056473;-0.007955109;1.715854;2.725198;85.90029;0.1506395;0.2718187;0.4083012;0.2446308;-0.003758813;0.05874111;0.4167171;0.385626;0.438904;56.9011;0.9052179;139.5195;104.0;0.5051760475650056;0.49482395243499444;"proton"
0.8179455;57.48985;7.784925;1.375582;4.729269;0.9152136;61.7419;-0.8860888;4.153762;0.8718669;15.0;116.7739;24.58321;7.865185;2.0;-0.6373986;-122.4325;39.8446;0.6418428;-0.1100163;1.960104;2.174275;80.20612;0.1131404;0.1976328;0.3736328;0.1821339;0.07319197;-0.005662778;1.96897;1.904546;-0.3227676;128.7529;-0.9483612;206.3913;105.0;0.8412491430084874;0.1587508569915126;"proton"
1.02203;58.36599;9.024093;0.9772379;14.82666;1.168851;62.42045;0.7579649;4.34241;0.6575676;33.0;297.7951;28.0943;7.879603;2.0;-0.8778796;85.98339;77.65818;0.3717684;-0.400787;2.470066;2.736794;84.86139;0.06781533;0.1236381;0.4033552;0.1179806;0.04669527;-0.07195652;2.052029;1.819846;1.529146;115.8617;-0.0416386;146.4383;106.0;0.9388715953355028;0.06112840466449722;"proton"
0.7890393;57.33681;10.00829;0.1096666;16.31741;0.9666994;61.10458;1.08781;0.3389281;0.7526531;15.0;150.1243;13.881;5.473899;1.0;-1.513096;-116.4553;-22.50096;-0.1129804;0.09754278;2.116386;2.136027;71.43098;0.1255981;0.2338584;0.3928418;0.2930488;-0.02543284;0.03232093;0.5624348;0.4958054;1.437633;118.6092;0.1327698;146.3567;107.0;0.9216738288831082;0.07832617111689176;"proton"
1.007582;58.72994;8.602258;0.02329913;7.932013;0.8801306;61.74102;-0.6724412;1.724993;0.1244766;24.0;206.4542;19.13473;7.447103;1.0;0.7260894;-21.75119;75.29206;-0.1424277;0.2097141;2.14794;2.712443;72.03858;0.07267254;0.1437716;0.3479995;0.1821505;-0.05584167;0.02293103;1.285737;1.253134;-1.125941;78.37097;0.4303274;127.2423;108.0;0.9505075011047281;0.049492498895271846;"proton"
1.186232;57.69308;11.1886;0.6232407;38.34049;1.082325;60.88962;0.8377626;0.05226808;0.4394768;32.0;358.0353;18.91258;8.67771;1.0;-1.065025;-61.43671;6.367106;0.03804421;0.007869256;2.449534;1.926867;63.82527;0.07818065;0.1487873;0.3174113;0.1654457;-0.002840047;0.006173019;0.2250215;0.195652;-0.9617566;61.76576;-0.5720801;111.3517;109.0;0.8923710551118923;0.10762894488810774;"proton"
1.062184;58.90822;8.863605;0.1260046;10.02916;0.8332117;62.00135;0.3718316;1.701631;0.8176283;36.0;319.0898;23.41358;9.238931;1.0;0.08266195;105.038;-86.03797;-0.1817113;-0.04140016;1.925258;2.19976;71.40121;0.05419043;0.1002555;0.3366762;0.1193707;-0.04652612;0.002393316;1.286221;1.171216;0.768949;135.7774;0.7186419;193.5656;110.0;0.9709414123923168;0.0290585876076832;"proton"
1.089248;58.23087;8.873548;1.321705;14.67065;1.238535;62.67177;-0.6434957;3.24258;0.8344988;30.0;266.2064;35.48594;6.69062;2.0;1.371759;-15.06862;28.42083;-0.6697303;-0.06181436;2.429639;2.775031;95.70325;0.07502871;0.1367479;0.3218968;0.1367783;-0.04521419;0.003294907;1.77045;1.63275;-0.6865487;32.16841;0.7734383;122.2954;111.0;0.948697582671559;0.05130241732844098;"proton"
0.8944014;57.88619;8.664638;-0.3203617;12.51354;0.8525879;62.34272;1.482094;2.476596;1.142019;27.0;233.9452;22.31273;7.530165;1.0;-1.411771;-22.74433;-131.8391;0.3570278;-0.06967014;2.365298;2.943771;78.13726;0.07013549;0.1390463;0.3334455;0.1930882;0.05951978;-0.01532969;1.544302;1.39584;0.3298599;133.7866;0.9460877;64.99245;112.0;0.9141533479503894;0.08584665204961058;"proton"
0.8634068;58.82849;7.523029;0.3334436;7.856565;0.9497154;63.56305;-0.9146154;23.62794;0.1536659;15.0;112.8454;27.9596;5.124789;2.0;1.51239;38.12572;24.64916;-0.2240745;0.4588783;1.744267;2.650872;96.32247;0.1242133;0.2225004;0.3717279;0.2378415;-0.1665824;0.03242689;4.696035;4.732835;0.9384629;45.39991;0.5910286;128.4848;113.0;0.9602804497191397;0.03971955028086026;"proton"
0.8231131;57.19728;7.082937;-1.011602;3.455442;0.6238715;59.95425;0.6901241;1.006843;-0.3104591;12.0;84.99524;15.96762;6.201333;1.0;0.2460103;69.17954;112.4874;-0.4089318;0.3950529;1.765567;2.110315;72.13573;0.1193353;0.2350623;0.3109792;0.2367953;-0.007985591;0.06392045;0.9606974;0.9192798;-0.7734116;132.0577;0.7155316;190.4605;114.0;0.9409937703275921;0.0590062296724079;"proton"
0.7626619;56.77589;9.100737;-0.5948766;15.58789;0.7216376;61.05998;2.423258;0.4698726;1.14351;17.0;154.7125;16.01371;6.425195;1.0;1.003858;126.358;-84.20059;-0.1475656;0.4721054;2.513141;2.848445;70.61883;0.112353;0.2085344;0.4939357;0.2772894;-0.002864047;-0.03657531;0.665006;0.6106406;-1.549941;151.8423;-0.02085415;166.12;115.0;0.915327270577244;0.08467272942275597;"proton"
0.8558816;56.54552;8.531759;0.7475629;11.7674;1.250941;61.15414;1.960923;0.1523775;-1.153078;21.0;179.1669;15.38098;8.660357;1.0;1.039694;98.56402;-18.58421;-0.1108983;-0.137845;1.890196;2.380935;51.53317;0.09098178;0.1810176;0.3660105;0.1934953;-0.009613552;0.01363603;0.380948;0.352054;1.226055;100.3007;0.3379529;127.3167;116.0;0.9100023669536368;0.08999763304636316;"proton"
